QUEST_LV_0300_20151022_000527	What is the horrible curse?{nl}And what was that demon.. What's happening here?{nl}
QUEST_LV_0300_20151022_000528	Я видел много окаменевших морозы, но это было именно то, что мы увидели его в первый раз, поэтому я был очень удивлен.
QUEST_LV_0300_20151022_000529	Это было что-то большое и огромное.{nl}, он будет уверен, что на этот раз.
QUEST_LV_0300_20151022_000530	Эта сила была настолько огромна и это пугает меня.{nl}что это за монокль видя..
QUEST_LV_0300_20151022_000531	Не забудьте оставить записку для способ создать проверке билета.{nl}если мы не имеем этого, то я должен ждать бесконечно, пока ты не придешь.
QUEST_LV_0300_20151022_000532	Обратите внимание, что старик.{nl}мне нужно кое-что должны выяснить. {nl}
QUEST_LV_0300_20151022_000533	Давайте двигаться отдельно мы свяжемся друг с другом время от времени. Ладно??
QUEST_LV_0300_20151022_000534	You told me that you will meet someone called Eminent at the battle field right?{nl}Let's go together. It will be more apparent when we see it with Monocle.
QUEST_LV_0300_20151022_000535	The person who used to live 600 years ago may be alive? and He has allied with demons?{nl}Those are the facts that I can hardly believe so it gives me headache.
QUEST_LV_0300_20151022_000536	Во-первых, вы должны прислушиваться к просьбам видных.{nl}тогда давайте встретимся на Paramiso поле боя. Ладно??
QUEST_LV_0300_20151022_000537	Он настолько удачлив, что именитые не знает мою личность.{nl}сделаю, поэтому, пожалуйста, не забудьте прийти к Paramiso поле боя.
QUEST_LV_0300_20151022_000538	Me? I will start my task from now on.{nl}We've found some clues as a result so we would be able to look for it fast.{nl}
QUEST_LV_0300_20151022_000539	Благодаря именитым, мы нашли много вещей, которые рыцари Kaliss может понравиться.{nl}но, я еще не получил свою долю еще и поэтому я останусь здесь подольше.
QUEST_LV_0300_20151022_000540	Мы должны отступить...{nl}, иначе мы будем все стирают...
QUEST_LV_0300_20151022_000541	Мы должны дать сигнал к отступлению...
QUEST_LV_0300_20151022_000542	Мы должны уничтожить всех этих надгробий.{nl}теперь, мы должны перестать смотреть на богинь и посмотрите на реальность.
QUEST_LV_0300_20151022_000543	Это отвратительно. Там должно быть больше людей, которые были обмануты, те пакости создателей.{nl}они пытаются положить их вниз с их силой и также медленно падает их друг от друга изнутри.
QUEST_LV_0300_20151022_000544	Приемы эти демоны становятся все более серьезными.{nl}я чувствую запах чего-то опасного.
QUEST_LV_0300_20151022_000545	Вы должны что-то слышал от Damiyonas поэтому я ухожу сейчас.{nl}никогда не сломается надгробий больше.
QUEST_LV_0300_20151022_000546	Когда есть пробел в уме, она станет проще для плохих виду, чтобы быть проник.{nl}ваш ум должен быть сильным в таких ситуациях.
QUEST_LV_0300_20151022_000547	Это дает мне озноб.{nl}теперь эти демоны действуют как баловство производителей.
QUEST_LV_0300_20151022_000548	От в следующий раз, пожалуйста, не разрушают надгробия. {nl}мы потратили наше драгоценное время на оформление тех..
QUEST_LV_0300_20151022_000549	Пока ждали Fabijus, мы должны искать другой путь.{nl}вы можете задать Barte для меня??
QUEST_LV_0300_20151022_000550	Я слышал название отель albinas раньше.{nl}и нам, Nestoses и Anstoses уважать друг друга.
QUEST_LV_0300_20151022_000551	Fabijus..{nl}я надеялся, что ничего не произошло..
QUEST_LV_0300_20151022_000552	Nestoses знать путь к лицу против демонов.{nl}когда вы говорите им обстоятельства, они вам точно помогут!
QUEST_LV_0300_20151022_000553	Это было бы действительно опасно без тебя.{nl}демонов.. для того, чтобы выиграть, нам пришлось бы перестать настаивать нашу позицию.
QUEST_LV_0300_20151022_000554	Символ Vaiga, что символ используется в подчиненных демонов.{nl}я никогда не видел люди используют этот символ.
QUEST_LV_0300_20151022_000555	The demons among the humans, what should we rely on?{nl}What can we trust except for the goddesses..
QUEST_LV_0300_20151022_000556	Have you ever seen the Great Cathedral or the Mage Tower before?{nl}Or a gigantic goddess statue such as the one in Fedimian.{nl}
QUEST_LV_0300_20151022_000557	Do you think the construction with that size can be completed by one individual?{nl}Of course not. Even if the kingdom does it, it is not going to be easy to supply those materials.
QUEST_LV_0300_20151022_000558	Есть известные купеческие организации, которые используются для подачи материалов великого строительства
QUEST_LV_0300_20151022_000559	До сих пор, мы помогаем королевства тайно позади тень во имя богинь..{nl}отныне мы будем помогать миру столько, сколько мы можем.
QUEST_LV_0300_20151022_000560	Отныне там будет полно напряженной работы, так как мы вышли на поверхность.{nl}как быть мишенью демонов.{nl}
QUEST_LV_0300_20151022_000561	Но, это обычные. Мы были в опасности перед.{nl}давайте сделаем хорошо вместе.
QUEST_LV_0300_20151022_000562	Остальное может быть сделано просто так мы будем заботиться о нем.{nl}спасибо за помощь мне до сих пор.
QUEST_LV_0300_20151022_000563	Есть много объектов, чтобы получить помимо Manahas.{nl}некоторые предметы не должны попасть в руки демонов, поэтому я беспокоюсь.
QUEST_LV_0300_20151022_000564	Отныне больше новичков придет так я планирую сделать больше учебных пособий.{nl}мы получили все, что мы могли бы поэтому мы не должны беспокоиться.
QUEST_LV_0300_20151022_000565	It's good that the merchants are coming out to the world, but I am not sure if they would be able to keep their lives.{nl)But, even so, we are not doing something that we are not familiar with so it doesn't matter.{nl}
QUEST_LV_0300_20151022_000566	Королевство было не рухнул на демонов пока нет.{nl}если мы делаем все возможное, мы обретем мир снова.
QUEST_LV_0300_20151022_000567	Я буду делать все остальное в Орше.{nl}огромное спасибо за помощь мне.
QUEST_LV_0300_20151022_000568	Nestoses делают надгробные плиты без раствора.{nlEven, когда загрязненные надгробия привлекают монстров.
QUEST_LV_0300_20151022_000569	Мы не это, и я уверен, что нет такого имени в Anastoses.{nl}тогда кто отель albinas в любом случае??
QUEST_LV_0300_20151022_000570	Она настолько позорно. Женщина, которая называется отель albinas..{nl}я не знаю, почему она разбила надгробие.
QUEST_LV_0300_20151022_000571	Мы делаем надгробие, что бы помочь богинь.{nl}мы будем собирать священной энергии к могильной плите и отправить его на богинь.
QUEST_LV_0300_20151022_000572	Мы собираемся свернуть легко, если не есть на что опираться.{nl}вот почему вера в богинь важнее.
QUEST_LV_0300_20151022_000573	Я в растерянности.{nl}я расследую о различиях во взглядах между Nestoses и Anastoses.. я скучаю по моим исследованиям комнату.
QUEST_LV_0300_20151022_000574	Есть только одна вера, но мнения могут быть разнообразными.{nl}как Nestoses и Anastoses там.{nl}
QUEST_LV_0300_20151022_000575	Даже так, это не нанесет большой разницы или аргумент.
QUEST_LV_0300_20151022_000576	Я на паломничество в королевство.{nl}я недавно пришла сюда.
QUEST_LV_0300_20151022_000577	Когда я первый раз пришел сюда на паломничество, я мог услышать звуки вздохов куда бы я не пошла..{nl}кажется, я вижу больше надежды, что из reveletors.
QUEST_LV_0300_20151022_000578	Каждый попадает в спокойный мир четыре года назад.{nl}Anastoses сказал нам, что мы должны смотреть в реалии, если мы хотим вернуться в те времена.
QUEST_LV_0300_20151022_000579	Если мы не верим богинь, кто будет доверять богинь.{nl}мы, Nestoses тоже думаю, что это его реальность.
QUEST_LV_0300_20151022_000580	Are you the one who broke the tombstone?{nl}It's so...
QUEST_LV_0300_20151022_000581	Я слышал, что демоны являются олицетворением Anastoses.{nl}но, мы не собираемся спорить по таким вопросам.
QUEST_LV_0300_20151022_000582	Мы, Anastoses сосредоточены больше на реальности, чем Nestoses.{nl}мы не можем просто ничего не делать и просто ждать богинь.{nl}
QUEST_LV_0300_20151022_000583	Но, все мы служим богинь и сосредоточиться на религиозных верований.{nl}вот почему мы направляемся в паломничество.
QUEST_LV_0300_20151022_000584	Это было так страшно, когда отель albinas превратился в хозяина огня и стали нападать на меня.{nl}огромное спасибо за помощь нам обратно в лагерь.
QUEST_LV_0300_20151022_000585	Kedora купцы приветствовать Вас.{nl}если вы хотите что-нибудь спросить, приходить ко мне в любое время!
QUEST_LV_0300_20151022_000586	Ah, you see our merchants for the first time?{nl}I fully understand. We only worked secretly so far.{nl}
QUEST_LV_0300_20151022_000587	Более подробную информацию можно услышать от Leopoldas.{nl}я занят так что я оставлю..
QUEST_LV_0300_20151022_000588	Мы, в Kedoran купец Альянса, следовать воле богини, но мы только переехали из-за спины.{nl}но, поскольку мир находится в хаосе, мы не можем просто стоять на месте.{nl}
QUEST_LV_0300_20151022_000589	Именно поэтому мы решили более активно участвовать в нем.{nl}даже если мы становимся мишенью для демонов.
QUEST_LV_0300_20151022_000590	Мы, в Kedoran купеческий Альянс, будет активно вербовать новичков.{nl}вы заинтересованы??
QUEST_LV_0300_20151022_000591	Есть много вещей учиться, так как мы еще новички.{nl}хотя, Leopoldas только настаивает на гордость.
QUEST_LV_0300_20151022_000592	Есть еще много досках объявлений установить, но остальное делал бы в одиночку.{nl}он будет в состоянии сделать это. Наверное..
QUEST_LV_0300_20151022_000593	Я новичок в Kedoran купеческий Альянс. Мой сервис для вас!{nl}я решил присоединиться, как только я услышал, что Kedoran купеческий Альянс вербовали новичков.
QUEST_LV_0300_20151022_000594	Мой долг-помочь носителям откровений во имя Kedoran купеческий Альянс.{nl}отныне я буду продолжать делать эту задачу до тех пор, пока я стану более опытным.
QUEST_LV_0300_20151022_000595	Коллекция Члена
QUEST_LV_0300_20151022_000596	В Kedoran купеческий Альянс извлекаются объекты, которые были потеряны на Medzio Диена.{nl}Юрате этим занимается.
QUEST_LV_0300_20151022_000597	Запись Член
QUEST_LV_0300_20151022_000598	Я делаю все работы, связанные с записями Kedoran купеческий Альянс.{nl}, таких, как определение количества вещей, которые должны быть записаны.
QUEST_LV_0300_20151022_000599	Я являюсь управляющей пособий, которые будут использоваться для обучения новичков.{nl}это тоже один из рекордов в Kedoran купеческий Альянс.
QUEST_LV_0300_20151022_000600	Я молюсь все время за возвращение богинь.{nl}хотя я стар, я пытаюсь сделать все это смогу.
QUEST_LV_0300_20151022_000601	Я никогда не слышал о нем, но это не имеет значения, что многое.{nl}они концентрируются на своих религиозных убеждений, спокойно.
QUEST_LV_0300_20151022_000602	Я не выдержал так я вышел, чтобы отыскать материалы из Писания.{nl}богинь... бы вернуться один день, верно??
QUEST_LV_0300_20151022_000603	Я хочу вернуться в Fasika плато быстро найдя то, что потерял...
QUEST_LV_0300_20151022_000604	Когда я говорю ему, я чувствую, что я получаю больше 100 лет старше.{nl}я не знаю, что сказать.
QUEST_LV_0300_20151022_000605	Если я не вернусь мой, я бы никогда сюда не возвращайся.{nl}, поскольку его дочь стала успешной, он позаботится об этом сам!{nl}
QUEST_LV_0300_20151022_000606	Вы лучше не связываться с этими ребятами.
QUEST_LV_0300_20151022_000607	Это место является военно-стратегическим пунктом и это тоже опасное место.{nl}Вы лучше быть осторожным.
QUEST_LV_0300_20151022_000608	После поставки перестали поступать с горы ниже, трудно поддерживать армию.{nl}но, более серьезная проблема заключается в том, что обстоятельства там, кажется, хуже.
QUEST_LV_0300_20151022_000609	Нам лучше добраться до нашей миссии быстро..{nl}я не знаю, как долго мы можем выдержать...
QUEST_LV_0300_20151022_000610	Это так холодно.{nl}я не знаю, как долго мы можем стоять..
QUEST_LV_0300_20151022_000611	Это будет конец если мы уснем здесь.{nl}мы лучше постоянно двигаться наши тела.
QUEST_LV_0300_20151022_000612	Мы делаем наши повседневные задачи в середине жизни и смерти.{nl}но, если бы я не встретила тебя сегодня... я могу только сказать, что мне повезло.
QUEST_LV_0300_20151022_000613	Недостроенный задача-держать меня беспокоит.{nl}помощник командующего рассказал мне, что это нормально, но я не.
QUEST_LV_0300_20151022_000614	Тише, пожалуйста, тише.{nl}я прячусь, чтобы избежать попадания обнаруженных монстров.
QUEST_LV_0300_20151022_000615	Если я возьму чуть больше остальных, я думаю, я смогла бы двигаться...{nl}что я должен делать с этим письмом..
QUEST_LV_0300_20151022_000616	Я был в состоянии завершить миссию и вернуться в лагерь благополучно.{nl}я думал, что богини не отложены меня пока нет.
QUEST_LV_0300_20151022_000617	Я не знаю, почему я подал заявление, чтобы стать посланником.{nl}независимо от погоды, монстры сходят с ума так что моя задача становится все сложнее.
QUEST_LV_0300_20151022_000618	Припасы на исходе, но я еще не получили ни одного попадания из королевства пока нет.{nl}но, так как я являюсь снабжению, я имею в виду, как бы мы терпеть больше.
QUEST_LV_0300_20151022_000619	Мы действительно не так много. Все.{nl}хотя, мы кормим себя, hungting для монстров поблизости..
QUEST_LV_0300_20151022_000620	Я не собираюсь думать о негативных вещах
QUEST_LV_0300_20151022_000621	Гражданские лица лучше спуститься с горы.{nl}если они останутся здесь, они бы либо умереть от голода или замерзнуть насмерть.
QUEST_LV_0300_20151022_000622	Хотя королевство стало неэффективным, мы все еще солдаты.{nl}это является военной зоной, и если Вы не связаны с военной, пожалуйста, оставьте.
QUEST_LV_0300_20151022_000623	Из-за тебя, статус Горация стало хорошо.{nl}я надеюсь, что он сможет немного отдохнуть сейчас.
QUEST_LV_0300_20151022_000624	Хотя заказы из царства прекратились, мы остаемся здесь потому, что мы солдаты.{nl}то же самое относится и хор Гораций. {nl}
QUEST_LV_0300_20151022_000625	Если кто-то не делает, то королевство рухнет.{nl}некому будет защищать родной город и наши семьи.
QUEST_LV_0300_20151022_000626	Я думал.. я шел рядом с богинями.{nl}
QUEST_LV_0300_20151022_000627	Но, я кое-чему научился в результате.{nl}некоторые вещи, что монстры едят не всегда съедобные.
QUEST_LV_0300_20151022_000628	Я планирую остаться здесь до тех пор, пока я получить контакт из королевства.{вн}мы должны полагаться друг на друга, так что солдаты могут поднять настроение.
QUEST_LV_0300_20151022_000629	Хотя это место известно как важная стратегическая военная точка, там не так много солдат вокруг.{nl}это место, что суровые.
QUEST_LV_0300_20151022_000630	Это место было в мастерской.{nl}я не знаю, как люди работали здесь, так как это сильно холодно, но если бы я был одним из них, я бы жил по-доброму.
QUEST_LV_0300_20151022_000631	Я пришел сюда, услышав, что богинь благословенного Древа истины сектой...{nl}я вижу только мертвых.
QUEST_LV_0300_20151022_000632	Я думал, я хотел бы быть в состоянии выяснить местонахождение Богиня Zemyna, {nl}но это место полно мертвых...{nl}я никогда не видел что-то подобное. Мы должны поторопиться и встретиться с Zemyna.
QUEST_LV_0300_20151022_000633	Мертвые проснулись.{nl}и Бокор собирается вокруг разрушая гробы. Что, черт возьми, происходит...
QUEST_LV_0300_20151022_000634	I've never seen this in my life.{nl}It was such a chaos on Medzio Diena, but those dead as well?{nl}It can't be...
QUEST_LV_0300_20151022_000635	Я думаю, что эти люди в секте все мошенники.{nl}я уверен, что Zemyna бы никогда не благословил эту церковь.
QUEST_LV_0300_20151022_000636	Эти люди сходили с ума на могилах...{nl}я очень смущен, чтобы увидеть Sigis.
QUEST_LV_0300_20151022_000637	Божественное дерево-не символ катастрофы.{nl}это символ Великой решимостью, что спасет нас всех.
QUEST_LV_0300_20151022_000638	День, в который вы сможете реализовать благословение божественного вода придет.{nl}как насчет того, чтобы присоединиться к древу истины сектой??
QUEST_LV_0300_20151022_000639	Аааа... я... не спас...
QUEST_LV_0300_20151022_000640	Я был глуп... я был очень глуп...
QUEST_LV_0300_20151022_000641	Верите ли вы в спасение??
QUEST_LV_0300_20151022_000642	Те, кто верят в богинь дураки. {nl}Medzio diena, что стоял на месте в столице королевства спасет вас.
QUEST_LV_0300_20151022_000643	Вы не хотите спасения, что легко.{nl}прежде чем вы что-либо запрашиваете в Medzio Диена, подумайте, что вы сделали для Medzio Диена.
QUEST_LV_0300_20151022_000644	Акт пробуждения мертвых и нарушая их вечный сон-это то, что они называют истиной??
QUEST_LV_0300_20151022_000645	Я был управляющим в земли королевства, когда я был жив, и они называют меня грешником??
QUEST_LV_0300_20151022_000646	Аяя... ногти эти хорьки так резко...
QUEST_LV_0300_20151022_000647	Местные жители не любят чужаков.{nl}так что, вы лучше не ожидать доброты от них.
QUEST_LV_0300_20151022_000648	Я никогда не видел тебя раньше... ты кто??
QUEST_LV_0300_20151022_000649	Богослов из фольклора появился, чтобы спасти нас...{nl}Спасибо... все ждали тебя...
QUEST_LV_0300_20151022_000650	!... Why are you still here...?{nl}You better not miss the girl.{nl}Go after her.
QUEST_LV_0300_20151022_000651	Who are you? I have never seen you around here.{nl}I am tired of those villagers, so if you don't want anything from me,{nl}please don't talk to me...
QUEST_LV_0300_20151022_000652	Ой! Богослов...{nl}так рад тебя видеть.{nl}пожалуйста, позаботься о деревне...
QUEST_LV_0300_20151022_000653	Let's go see if those Ferrets eat the beef jerkies...{nl}Is it going to be dangerous?{nl}I am curious...
QUEST_LV_0300_20151022_000654	Who are you? Is this your first time?{nl}Have you gotten the permission from the village headman?    
QUEST_LV_0300_20151022_000655	The Revelator from the folklore...{nl}I've heard it from the priest of the village. You saved him using some kind of a ray, right?{nl}That ray... I want to see it one day too!
QUEST_LV_0300_20151022_000656	Ah.. After setting up the sculpture, those Ferrets became more violent?{nl}That's probably because the sculpture was not completed yet...{nl}I feel sorry for Widas...
QUEST_LV_0300_20151022_000657	Ой... Привет...{nl}я сожалею, но если Вы не имеете любой бизнес здесь, пожалуйста, оставьте сейчас...{nl}прямо сейчас, атмосфера в этом городе-это плохо...
QUEST_LV_0300_20151022_000658	Revelator! Are you the Revelator from the folklore who will save the village with the ray?{nl}I saw it. Your splendid ray...{nl}If it wasn't for that ray, I would have already been attacked by those Ferrets.{nl}Thank you so much.
QUEST_LV_0300_20151022_000659	Великий священник села
QUEST_LV_0300_20151022_000660	Что... если у вас нет бизнеса здесь, пожалуйста, вернись...{nl}эта деревня уже сделано для...
QUEST_LV_0300_20151022_000661	Богослов Богослов.... нет.. наша деревня уже сделано..{nl}вы пришли слишком поздно. Вы ничего не измените сейчас.{nl}наша деревня была уже д forone когда Богиня Лада была захвачена...
QUEST_LV_0300_20151022_000662	...Нет... это не он...
QUEST_LV_0300_20151022_000663	Это так приятно слышать, что вы пришли сюда, чтобы спасти деревню.{nl}Добро пожаловать. Я Dievdirbys Widus.{nl}я создаю скульптуры превращаются те хорьки, что они имели обыкновение быть.
QUEST_LV_0300_20151022_000664	Хорьков стали еще более жестокими... я чувствую, что я сделал демонический тотемы..{nl}я думаю, мне лучше создать с нуля...
QUEST_LV_0300_20151022_000665	Uh? Revelator... Why have you come so early?{nl}I will take a look at this place, so please help the villagers first.
QUEST_LV_0300_20151022_000666	Пожалуйста, следуйте за девушкой и спасти жителей и Богиня Лада...
QUEST_LV_0300_20151022_000667	Я знал, что вы собирались сделать это!{nl}Спасибо. Огромное спасибо.{nl}я хочу ценить Богиня Лайма, кто довел вас до этого места.
QUEST_LV_0300_20151022_000668	Спасибо, что спас эту деревню.{nl}однако, эти хорьки по-прежнему сходит с ума, так что мне лучше сделать скульптуру быстро.
QUEST_LV_0300_20151022_000669	Благодарю тебя за спасение деревни и Богиня Лада.
QUEST_LV_0300_20151022_000670	Это настолько удивительно, что вам удалось победить повелителя демонов!{nl}из-за тебя, хорьков не украсть нашу пищу.{nl}Спасибо.
QUEST_LV_0300_20151022_000671	Спасибо. Я благодарен богини Лаймы, который привел вас сюда.{nl}Вы наше благословение в нашу деревню.
QUEST_LV_0300_20151022_000672	Я надеюсь, что те хорьки обрести сознание скоро...
QUEST_LV_0300_20151022_000673	Что если те хорьки, ум и напасть на нас...{nl}мы бы не смогли избежать драки... да??
QUEST_LV_0300_20151022_000674	Спасибо, что спас эту деревню.{nl}, Вы победили демона Господь и спас богиню.{nl}теперь мы можем сосредоточиться на хорьков.{nl}Благодарю вас из глубины моего сердца для уменьшения забот этого села.
QUEST_LV_0300_20151022_000675	Спасибо, победив повелителя демонов и спасая богиню.
QUEST_LV_0300_20151022_000676	Так как богини вернулись сейчас, мы восстановим храм с наших односельчан.
QUEST_LV_0300_20151022_000677	Спасибо за разрешение бедствия села.{nl}я недооценил тебя... и за это я извиняюсь...
QUEST_LV_0300_20151022_000678	Как Богиня Лайма предсказал, вы спасли нашу деревню... {nl}Спасибо... действительно, спасибо...
QUEST_LV_0300_20151022_000679	Дорогой Спаситель... я слышал, что вы помогли жители деревни в то время как я был захвачен повелителем демонов.{nl}Вы завершили задачу, что я должен был сделать...{nl}Спасибо большое.
QUEST_LV_0300_20151022_000680	Спаситель... будущее этого мира зависит от вашего пути отсюда на.{nl}идите... пешком путь спасения, следуя откровению Лайма...
QUEST_LV_0300_20151102_000681	Пациент в палатке
QUEST_LV_0300_20151102_000682	Blargh... не разговаривай со мной.{nl}я чувствую, как рвота...
QUEST_LV_0300_20151102_000683	Я не должна лежать такой...
QUEST_LV_0300_20151224_000684	Конечно, я выиграл!{nl}но, я опустил ожерелье в море, которое я принял в качестве доказательств.{nl}
QUEST_LV_0300_20151224_000685	Тогда я сдался, поскольку море было слишком глубоко...{nl}но я хотел бы быть в состоянии найти его сейчас.
QUEST_LV_0300_20151224_000686	Если я смогу найти его, я думаю, что смогут нанести удар по тем, кто говорит, что я блеф.{nl}он находится неподалеку от побережья Kranto. {nl}ты Корсар, кто признается мне, так что вы сможете найти его быстро.
QUEST_LV_0300_20151224_000687	Сотник знает, как посвятить себя для царства...{nl}он должен знать ее честь.{nl}
QUEST_LV_0300_20151224_000688	Я ищу флагами несколько солдат, которые были уничтожены на Medzio Диена.{nl}я хочу, чтобы вы помочь мне в этом, за честь этих солдат.
QUEST_LV_0300_20151224_000689	Я слышал, что там были солдаты, которые потеряли контакт {nl}на тренировочном поле конфликта на Medzio Диена.{nl}мы не ожидаем, что они будут живы хотя...{nl}
QUEST_LV_0300_20151224_000690	По крайней мере мы сможем помнить о лояльности армии посвятил королевству.
QUEST_LV_0300_20151224_000691	Если вы Doppelsoeldner, есть задача, которую вы должны сделать для Царства Божьего.{nl}
QUEST_LV_0300_20151224_000692	Я хочу сделать это сам, но я делаю это тихо. {nl}я углядел легко.
QUEST_LV_0300_20151224_000693	Я ценю, что ты сказал это мне. {nl}пожалуйста отыскать делегат командир Рамин тайно. {nl}
QUEST_LV_0300_20151224_000694	Последний контакт был из Fasika плато.
QUEST_LV_0300_20151224_000695	Это так неудачно. Они, вероятно, уже напали демоны.{nl}Ты-моя поддержка, так как вы стали важным членом Doppelsoeldner.
QUEST_LV_0300_20151224_000696	Ах, пожалуйста, держите это в секрете от других.{nl}я найду другой способ связаться с генералом Рамин.
QUEST_LV_0300_20151224_000697	Он записан. {nl}это хорошо. Я передам это Вайдотас.{nl}
QUEST_LV_0300_20151224_000698	Настал и мой черед помочь вам.
QUEST_LV_0300_20151224_000699	Я не знаю почему, но есть сильная обида закрученного в Videntis храм.{nl}если вы могли бы получить меня, что я приведет вас на более высокий уровень.
QUEST_LV_0300_20151224_000700	Ах, вы пришли, хорошо.{nl}я расследую шахту кристаллов, но токсичным газом подтекает опять.{nl}
QUEST_LV_0300_20151224_000701	Хорошо.{nl}давайте сначала создать нейтрализатор для нейтрализации токсичных газов.{nl}
QUEST_LV_0300_20151224_000702	Во-первых, мне нужно, чтобы вы дали мне материалы, так что я могу его приготовить.{nl}я запишу необходимые материалы и мест, чтобы получить эти материалы.
QUEST_LV_0300_20151224_000703	Этого будет достаточно.{nl}мы были в состоянии закончить это быстро благодаря вашей помощи.{nl}
QUEST_LV_0300_20151224_000704	Это займет некоторое время, прежде чем мы сможем выделить вещества...{nl}в то же время, я научу тебя алхимии.
QUEST_LV_0300_20151224_000705	You're here. Good.{nl}The last stage to become a Rogue... This is what you really want, right?{nl}
QUEST_LV_0300_20151224_000706	Чтобы доказать ваши навыки как изгоев...{nl}у меня есть идея, что будет также решить мою проблему.{nl}
QUEST_LV_0300_20151224_000707	В Скаут-Мастер и я привыкла быть лучшими друзьями.{nl}тем не менее, наши отношения сейчас не такие близкие как раньше.
QUEST_LV_0300_20151224_000708	В стремлении стать ближе, я хочу подарить...{nl}я хочу дать что-то, что Скаут-Мастер любит.{nl}
QUEST_LV_0300_20151224_000709	Вы готовы к тому, что я собираюсь просить вас??
QUEST_LV_0300_20151224_000710	Хорошо! Принеси мне штук с цветочными ароматами на нем от монстров в Alemeth лес.{nl}это важно! Итак, вы должны положить кусочки в кармане тайно.{nl}{nl}{nl}
QUEST_LV_0300_20151224_000711	Но, что если монстры умирают...{nl}неблагоприятные ароматы могут запутаться, если вы потяните их, когда они живы.{nl}
QUEST_LV_0300_20151224_000712	Чтобы дать вам подсказку, вы лучше поймать кого-то сзади.{nl}понял??
QUEST_LV_0300_20151224_000713	Вы собрали их достаточно много, как ожидалось.{nl}выполнив эту просьбу, я могу сказать, что Вы не будете иметь проблем обучения последних навыка.
QUEST_LV_0300_20151224_000714	Есть много людей, которые имеют такой же уровень компетенции, как ты...{nl}
QUEST_LV_0300_20151224_000715	Ну, ладно.{nl}хотя, вы должны понимать, что это будет стоить много из вас, {nl}, если вы хотите узнать это на вашем текущем уровне.{nl}
QUEST_LV_0300_20151224_000716	Я искал стрелы, что первая Флетчер создали мастера из давным-давно.{nl}эти стрелы были даны Лидия Schaffen как подарок.{nl}я уверен, что эти стрелы содержат какой-то особый навык.
QUEST_LV_0300_20151224_000717	Недавно я получил полезную информацию о местонахождении этих стрел...{nl}найдется человек, который способен определить истинную ценность этих стрел.{nl}
QUEST_LV_0300_20151224_000718	Так, я слышал, что стрелки на Галаадом плато.{nl}они были использованы при облицовке против некоторых жестоким монстром, так что будьте осторожны.
QUEST_LV_0300_20151224_000719	Ой. Я видел его лишь в течение короткого периода времени, но я могу сказать, как это удивительно.{nl}я хочу сделать исследование на эту стрелку сразу, {nl}но я пообещала вам, так это первое, что я собираюсь сделать.{nl}
QUEST_LV_0300_20151224_000720	Ладно... давайте начнем.
QUEST_LV_0300_20151224_000721	Как Сокольник Мастер, я всегда ищу разные варианты, чтобы сделать Сокольников сильнее.{nl}недавно, я думал, как я могу сделать эти летающие монстры полезен.{nl}
QUEST_LV_0300_20151224_000722	Конечно я довольна своим партнером, Rith..{nl}я думаю, что эти попытки являются подходящими для Сокольников.
QUEST_LV_0300_20151224_000723	When we tame a hawk, maybe we should feed it something?{nl}I don't have high expectations, but we better go there and try it.{nl}
QUEST_LV_0300_20151224_000724	Я разместил немного еды для вас, чтобы попробовать его, по крайней мере, трех различных типов монстров.
QUEST_LV_0300_20151224_000725	Разве мы изнемогли... {nl}я ожидал, что это правда.{nl}
QUEST_LV_0300_20151224_000726	Независимо от результата, я должен вознаградить вас за ваши усилия.{nl}самой большой наградой для вас будет обучение вас новым навыкам.{nl}что вы думаете??
QUEST_LV_0300_20151224_000727	Стрелять в противника и ударил его...{nl}это одна из основ Шварцер Рейтер.{nl}
QUEST_LV_0300_20151224_000728	So you want to learn new skills, huh? {nl}Hitting an enemy with our eyes closed? How does that sound?
QUEST_LV_0300_20151224_000729	Hahaha. However, we aren't blind. {nl}We shouldn't go that far, right?{nl}
QUEST_LV_0300_20151224_000730	Мне нравится ваша уверенность!{nl}я люблю его так много, что мы собираемся поставить его на тест.
QUEST_LV_0300_20151224_000731	Your objective is to consecutively hit the targets with an accurate aim.{nl}If you are able to do that, I will acknowledge your skills.{nl}So... I'd say about 200 times? Hm, I think that's too easy for you?
QUEST_LV_0300_20151224_000732	I knew it wasn't a bluff! It was the confidence, am I right?!{nl}As promised, I will gladly become your teacher.
QUEST_LV_0300_20151224_000733	Путь истинного монаха...{nl}нужно толкать себя до крайних пределов и выдержать суровые тренировки.{nl}
QUEST_LV_0300_20151224_000734	Если вы готовы принять вызов, и тогда мы начнем немедленно.{nl}Поговори со мной, как только вы к ней готовы.
QUEST_LV_0300_20151224_000735	Поторопись и перестань со мной разговаривать!{nl}если Вы не достаточно победить врагов в течение срока, я буду считать снова.
QUEST_LV_0300_20151224_000736	Очень хорошо.{nl}сейчас самое время для вас, чтобы узнать что-то от меня.
QUEST_LV_0300_20151224_000737	Я знаю, что вы готовы быть хорошим Извиняющий...{nl}но я как бы в большой беде.{nl}
QUEST_LV_0300_20151224_000738	Ну, тех нечестивых монстров сорвал книге предложений.{nl}из-за этого я не могу продолжить с другими моими задачами.{nl}
QUEST_LV_0300_20151224_000739	Я скажу вам место, если вы можете получить меня, что предварительное бронирование.{nl}я думаю о тебе, как человеку, которому можно доверять, так как мы близки...
